Samuel Wong,侵侵：我射喺你後門度好唔好呀維尼BB？? 【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,0,2020-03-24T09:55:42.000+08:00,,第七舰队
Henry Chong,好戲好快上演 【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,9,2020-03-24T08:49:21.000+08:00,,第七舰队
黃仁風,去年記者問韓國瑜：中共軍機越過台海中線你怎麼看 ？ 曾經是職業軍人的他說：滿腦子芭樂 ， 如果今年他當選台灣總統 他會讓戰機升空攔截嗎？ 我想他應該會讓解放軍，運輸機，帶著染病的解放軍降落清泉崗基地， 完成祖國的統一大業， 現在還有人對要不要罷免韓國瑜沒有意見？ 漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,1,2020-02-18T09:26:35.000+08:00,,第七舰队
Xue Li He,美國有一個重大的政治決議，利用中共新冠肺炎升至華盛頓對中共的全方面政治開戰。從政治、經濟、軍事配合盟軍全面打壓圍堵中共。  1'今天騰訊微信被美國起訴了  2'今天美國決議要台積電停止供應芯片給華為  3`賠償美國這次因中共發展生化武器，各國受害國將提起集體訴訟向中共賠償巨額天價。  4`美國第七艦隊增派聖地牙哥海軍艦隊併入協防印太戰略地區的穩定。  5'這次中共因疫情在外交上節節敗退，戰略上已由攻勢進入守勢，反之美國進入攻勢，在各個層面全面打擊。  6'美國衆院中國委員會緊急召開武漢肺炎聽證會。爲拯救全人類，美國將要求組成國際調查團，調查該事件真相。懲辦肇事者和責任人。國際監管武漢病毒所。交出儲備的生物武器。逼迫手段或許會宣佈某黨，某軍爲恐怖組織。大幅加稅，直至開戰！  7'#美國宣佈取消中國發展中國家優惠待遇美國貿易代表辦公室（USTR）#在聯邦紀事發布公告，#宣佈取消25個經濟體的WTO發展中國家優惠待遇，#其中包括中國和【中國香港】。美國停止對中國的發展中國家優惠待遇的行爲，標誌着其在往後與中國的貿易中可能將不再適用“特殊和差別待遇”而按照發達國家標準進行。,1,2020-02-19T10:13:38.000+08:00,,第七舰队
Jen-hao Randolph Cheng,來，隆來 漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,1,2020-02-18T12:04:31.000+08:00,,第七舰队
HK Mark,X光xx仁！！！ Yeah!!! 【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,9,2020-03-24T00:20:40.000+08:00,,第七舰队
黃仁風,其實 我覺得 過去40年來美國對台灣的軍事幫忙都是在檯面下的， 當我們自行研發武器遇到瓶頸的時候，美國應該有幫忙， 尤其1996年 台灣第一次民選總統 中共威脅武力犯台，為了台灣人能夠選自己的總統，美國就把第七艦隊開到台灣海峽，美國大兵 可能隨時挨中共的砲彈，現在這個時候需要選邊站，應該很清楚要站在哪一邊吧？ 台湾大选是对中共的公投；美国支持台湾有一个意想不到的原因； 彭斯和蓬佩奥为台湾站台为了什么？（2019年12月19日，萧茗看世界 第20期） 今天我主要想谈一个论点：这次 #台湾大选 是台湾人对共产党，对 #习近平 的公投。在当今的世界格局中，这次台湾大选和2016年的美国总统大选相似。那次美国大选给处于长期惯性中的美国踩了一次刹车，让它在国家发展的诸.....,0,2019-12-30T21:47:18.000+08:00,,第七舰队
李東昇,這張圖顯示 林肯號，雷根號，美利堅號航母位於西太平洋，這張圖沒顯示的是 拳師號雷霆航母 跟 好人查理號雷霆航母 也在西太平洋！而福特號電磁推升系統還有待解決，將無法依照原定計畫來到西太平洋！  所以 目前是 雷根號，美利堅號，林肯號，好人查理號，拳師號 五艘航空艦在西太平洋！  拳師號（LHD 4）是兩棲戰備群的旗艦，還包括一艘兩棲船塢運輸艦及一艘兩棲船塢登陸艦，並搭載海軍陸戰隊第11遠征支隊（11th MEU）。該艦隊自5月初展開海外部署後，已繞過大半個地球，執行過多項任務。該艦隊於9月23日部署進入了第七艦隊管轄範圍。  值得注意的是，拳師號兩棲戰備群已配備「陸戰隊防空整合系統」（MADIS）無人機干擾車，美軍更在霍爾木茲海峽巡弋時，直接將車輛固定在拳師號飛行甲板前方，成功擊落伊朗無人機。  雷根號航空母艦打擊群 母港在橫須賀 ，美利堅號雷霆航母 母港是 佐世保  USS Ronald Reagan (CVN-76) is in port in Yokosuka. USS America (LHA-6) is in port in Sasebo.  亞伯拉罕·林肯號航空母艦（USS Abraham Lincoln CVN-72），或林肯號航空母艦，是美國尼米茲級核動力航空母艦的五號艦  林肯號航空母艦 目前位於 台灣東部 將駛向 諾福克軍港(新母港)   The Abraham Lincoln Carrier Strike Group has passed through the South China Sea and is now operating in the Philippine Sea. USS Abraham Lincoln (CVN-72) is headed east and will ultimately arrive in its new homeport of San Diego Calif. The strike group left Norfolk Va. on April 1 and has been deployed for 273 days. The record for a carrier strike group deployment since the end of the Cold War is 290 days.  Carrier Strike Group 12  第十二航母打擊群是目前指派給美國艦隊司令部的四個美國海軍航母打擊群之一。航母打擊群獲得併維持對海上的控制權，並將海軍的空中力量投射到岸上。亞伯拉罕·林肯號（USS Abraham Lincoln）是被指定為攻擊群旗艦的航空母艦。  Carrier Air Wing 7  第七艦載飛行聯隊是美國海軍航空隊的航空聯隊，總部設在維珍尼亞海軍航空站。航空母艦附有航空母艦亞伯拉罕·林肯號（USS Abraham Lincoln），是第十二航母打擊群的旗艦。分配給CVW-7的飛機的尾巴代碼是AG。  CVW 7 based at Naval Air Station Oceana Va. is embarked aboard Lincoln and includes a total of nine squadrons and detachments:  The “Fist of the Fleet” of Strike Fighter Squadron (VFA) 25 from Naval Air Station Lemoore Calif. The “Sidewinders” of VFA-86 from Naval Air Station Lemoore Calif. The “Jolly Rogers” of VFA-103 from Naval Air Station Oceana Va. The “Pukin’ Dogs” of VFA-143 from Naval Air Station Oceana Va. The “Patriots” of Electronic Attack Squadron (VAQ) 140 from Naval Air Station Whidbey Island Wash. The “Bluetails” of Carrier Airborne Early Warning Squadron (VAW) 121 from Naval Station Norfolk Va. The “Rawhides” of Fleet Logistics Support Squadron (VRC) 40 from Naval Station Norfolk Va. The “Night Dippers” of Helicopter Sea Combat Squadron (HSC) 5 from Naval Station Norfolk Va. The “Griffins” of Helicopter Maritime Strike Squadron (HSM) 79 from Naval Air Station North Island Calif.  福特號電磁推升系統還有待解決，將無法依照原定計畫來到西太平洋！  USS Gerald R. Ford (CVN-78) recently completed a post-shakedown availability that was extended multiple times as crewmembers and shipyard workers tried to fix a problem with the ship’s propulsion system and certify the carrier’s weapons elevators. The weapons elevators problem has not been resolved and Ford is not expected to deploy until 2024.  https://news.usni.org/2019/12/30/usni-news-fleet-and-marine-tracker-dec-30-2019 USNI News Fleet and Marine Tracker: Dec. 30 2019 These are the approximate positions of the U.S. Navy’s deployed carrier strike groups and amphibious ready groups throughout the world as of Dec. 30 2019 based on Navy and public data. In cases where a CSG or ARG is conducting disaggregated operations the chart reflects the location of the capi...,0,2020-01-02T00:45:04.000+08:00,,第七舰队
李東昇,定宇分享台灣周邊重要國防消息  稍早4小時前來自美國第七艦隊消息... 美軍所屬的勃克級驅逐艦USS Barry-DDG 52稍早在南海實彈操演時，發射了一枚飛彈，並且執行了作戰資訊指揮中心的操練。個人印象中，這應該是美軍首次在這個海域發射飛彈，在中共的大門口進行飛彈實射，是件嚴肅的事件。據此...中共的內部應該發生了什麼重大的事情，或是有情資顯示必須升級壓制中共軍隊的動作。  十個多小時前，川普才剛剛發佈與習近平通過電話，間隔不到六小時，第七艦隊就釋放這個訊息，台灣應該持續密切觀察、注意！,2,2020-03-23T20:08:00.000+08:00,,第七舰队
李東昇,美國海軍獨立級近岸戰鬥艦「蒙哥馬利號」（USS Montgomery，LCS-8）在25日通過南沙群島附近，這是2020年首度執行「航行自由」任務，也是自去年11月以來再次有美國軍艦執行「航行自由」。  據《日本時報》報導，美國海軍第七艦隊發言人基利中校（Lt. Joe Keiley ）指出，先進的近岸戰鬥艦「蒙哥馬利號」近日在南沙群島行駛航行自由行動的權利，此舉符合國際法，基利中校強調，美國堅持「航行自由」原則，在南海執行航行自由是美軍在印太地區的日常行動一部分，沒有針對特定國家。  這是2020年美軍首度在南海執行「航行自由」，最近一次是去年11月20日派出反艦能力強大的近岸戰鬥艦「吉佛茲號」（USS Gabrielle Giffords，LCS-10），進逼南沙群島美濟礁12海里範圍內的中國「領海」。  濱海戰鬥艦（Littoral Combat Ship，LCS）又稱近岸戰鬥艦，是美國海軍下一代水面戰艦的第一種設計。作為濱海區域（靠近海岸）作戰的相對小型水面船隻，LCS比海軍的飛彈驅逐艦更小，與國際上所指的巡防艦或護衛艦相仿。然而，LCS還具有小型攻擊運輸艦的能力，具有可操作兩架SH-60海鷹直升機（SH-60 Seahawk）的飛行甲板和機庫，還有從船尾回收和釋放小艇的能力，以及足夠大的貨運量來運輸一支小型攻擊部隊、裝甲車、和碼頭接駁器。LCS的標準武裝是一門Mk 110 57公釐快炮，並可依照不同任務套件選用非直視性發射系統（Non-Line-of-Sight Launch System）或Mark 54 MAKO 輕型魚雷及其他武裝。它還能搭載無人空中、水面和水下載具。LCS強調速度、可根據戰鬥任務類型靈活調整的模組空間和較淺的吃水。  美國海軍部長Gordon R. England 描述 LCS 的概念是「建立一個小型、快速、可操作、相對便宜的 DD(X) 家族成員。」它易於根據不同的作戰角色而重新配置，包括反潛、反水雷、反水面艦艇、情報、監控和偵察，國土防禦、海上攔截、特種作戰、後勤保障。LCS得益於模組化設計，能替代更慢、更特製的艦艇如掃雷艇和攻擊艇。  https://news.ltn.com.tw/news/world/breakingnews/3050952 2020年首度執行「航行自由」美近岸戰鬥艦通過南沙群島 - 國際 - 自由時報電子報 美國海軍近岸戰鬥艦「蒙哥馬利號」（USS Montgomery，LCS-8）在25日通過南沙群島附近，這是2020年首度執行「航行自由」任務，也是自去年11月以來再次有美國軍艦執行「航行自由」。據《日本時報》報導，美國海軍第七艦隊發言人...,0,2020-01-28T15:43:48.000+08:00,,第七舰队
李欣容,美國第七艦隊發射一個飛彈， 中國也跟著發了兩個。,1,2020-03-23T18:02:59.000+08:00,,第七舰队
Nolan Wu,為維護印太安穩，美國爸爸第七艦隊在南海怒射飛彈啦！ #抵抗中國病毒 #台灣國,0,2020-03-23T19:07:14.000+08:00,,第七舰队
Sega Liu,快新聞／美軍驅逐艦在南海試射飛彈 王定宇：中國內部應有大事-民視新聞網 美國第七艦隊今（23）日在南海試射飛彈，引起關注。立法院外交及國防委員會委員、民進黨立委王定宇傍晚在臉書發文指出，美軍首次在這個海域發射飛彈，在中共的大門口進行飛彈實射，是件嚴肅的事件。,2,2020-03-23T21:23:17.000+08:00,,第七舰队
Keeny  Wong,自由亞洲電台 @RFA_Chinese 【美中兩國要幹上了麼?】 【美軍艦南海試射飛彈】 中國一直宣稱擁有南海主權，美軍軍艦在近期敏感時刻，不斷在南海巡航。美軍第七艦隊23日更在臉書上高調發文，顯示伯克級驅逐艦在實彈射擊演練中，發射了一枚飛彈，並且同步進行戰鬥資訊指揮中心的操練。 美军第七舰队南海试射飞弹,16,2020-03-23T20:15:52.000+08:00,,第七舰队
李東昇,龐裴歐 其實 不只講到 南海 菲律賓，其實真正的意涵是警告中國絕對不要想攻擊 台灣！  而美國的航空母艦正在向台灣周邊跟南海集結之中，第七艦隊已經提高戰備，第三艦隊將向西佈署，再說一次：美國人說到做到，中國絕對不要誤判！  美國敢滅了伊拉克，當然也敢滅了伊朗，當然也敢滅了中國！ 美國敢斬首蓋達，敢斬首ISIS，也敢斬首伊朗，當然也敢斬首中南海！ 這是過去國民黨只敢嚇唬台灣，不敢讓台灣人知道的真相！美國人說到做到不開玩笑！台灣也真的要做好準備，美國絕對已經調派航空母艦到台灣周邊了！  U.S. Secretary of State Mike Pompeo said Friday that the United States is committed to ensuring the South China Sea remains open to all kinds of navigation and that “China does not pose a threat” of closing the disputed sea lanes.   High Alert (Jan 8 2020) - AMERICA Would Respond If China Attack in South China Sea U.S. Secretary of State Mike Pompeo said Friday that the United States is committed to ensuring the South China Sea remains open to all kinds of navigation a...,0,2020-01-08T21:52:52.000+08:00,,第七舰队
李東昇,#今日南海 #美軍在美國疫情惡化後 #第七艦隊在南海集結，#狂拍團體編隊照！  共計成員有羅斯福號航空母艦（CVN 71），兩棲攻擊艦美利堅號（LHA 6），兩棲運輸船塢綠灣號（LPD 20），導彈巡洋艦邦克山號（CG 52） ）和阿利·伯克（Arleigh Burke）級導彈巡洋艦拉賽爾號（DDG-59）。  基本上，這種編制已經是地表上最強的武力，足以面對任何突發狀況作出應變的戰力！  但美國海軍第七艦隊官網很故意，明明在南海耀武揚威逛大街、集結大拍團體照，卻將在中國南海升美國國旗的照片偷偷放在最後一張，真的是說不出來的機掰！（所以我偏要放到第一張XD)  以上，有錯請幫忙指正！  #川普就已經很機掰 #結果美軍在南海更機掰,1,2020-03-23T01:27:52.000+08:00,,第七舰队
Ren-Jie Xue shared a quote.,漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,2,2020-02-18T08:19:03.000+08:00,,第七舰队
錦煌洪,【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,2,2020-03-24T00:53:13.000+08:00,,第七舰队
Jai Sze Chi Chan,【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,3,2020-03-24T06:33:52.000+08:00,,第七舰队
施小非,名家論壇》黃創夏／從今天起，台灣的月亮也很圓 | 名家論壇 | NOWnews 今日新聞 「外國的月亮比較圓???」由於長期的被孤立、被打壓，台灣長期有嚮往外國，貶抑自己的潛意識。 在第七艦隊的護衛，以及美援的投入，台灣得以在戰亂壓下茁壯，因此從「蘋果的滋味」崇拜美國，到「來來來，來台大，.....,7,2020-03-06T13:51:43.000+08:00,,第七舰队
スズキ フミナガ,3月23日新聞:美國海軍驅逐艦日前在菲律賓東側的菲律賓海實施飛彈實彈射擊。（圖／翻攝自第七艦隊臉書） 民進黨立委王定宇昨日在臉書表示，美國軍艦在菲律賓海實彈操演，在中共的大門口進行飛彈實射，恐怕是中國內部應該有大事要發生！不過，學者指出，美軍演訓位置其實是在西太平洋，不是在南海。請台灣人不要高潮。 美軍射飛彈因中國恐出大事？學者：綠委搞錯地理位置 ▲美國海軍驅逐艦日前在菲律賓東側的菲律賓海實施飛彈實彈射擊。（圖／翻攝自第七艦隊臉書） 民進黨立委王定宇昨日在臉書表示，美國軍艦在菲律賓海實彈操演，在中共的大門口進行飛彈實射，恐怕是中國內部應該有大事.....,0,2020-03-24T21:17:15.000+08:00,,第七舰队
Pennyken Huang,名家論壇》黃創夏／從今天起，台灣的月亮也很圓 | 名家論壇 | NOWnews 今日新聞 「外國的月亮比較圓???」由於長期的被孤立、被打壓，台灣長期有嚮往外國，貶抑自己的潛意識。 在第七艦隊的護衛，以及美援的投入，台灣得以在戰亂壓下茁壯，因此從「蘋果的滋味」崇拜美國，到「來來來，來台大，.....,0,2020-03-06T14:21:41.000+08:00,,第七舰队
呂秀蓮,連登仔 : 鄧小強果三萬精兵應該ko到美軍 ?? 超前部署！美第七艦隊南海首發飛彈 三度派電偵機臨港 嚴密監控解放軍 美軍自18日以來已經三度派遣電子偵察機至香港外海，23日第七艦隊公布美軍在南海演習中首次發射飛彈。（圖片來源／翻攝自美國第七艦隊臉書） 美國海軍第七艦隊23日公告，在南海的實彈演習中，由「伯克級」貝瑞號驅逐艦.....,7,2020-03-24T00:23:37.000+08:00,,第七舰队
CK Tsang,正！ 美军第七舰队南海试射飞弹,0,2020-03-23T22:58:27.000+08:00,,第七舰队
張祐宜,名家論壇》黃創夏／從今天起，台灣的月亮也很圓 | 名家論壇 | NOWnews 今日新聞 「外國的月亮比較圓???」由於長期的被孤立、被打壓，台灣長期有嚮往外國，貶抑自己的潛意識。 在第七艦隊的護衛，以及美援的投入，台灣得以在戰亂壓下茁壯，因此從「蘋果的滋味」崇拜美國，到「來來來，來台大，.....,1,2020-03-06T16:32:40.000+08:00,,第七舰队
Paul Cheung,【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,0,2020-03-24T05:09:55.000+08:00,,第七舰队
Chang He Mei,美軍的大動作反應，確實十分不尋常。  習大大為了疫情，真的什麼險招都用上了。  #426要打就來啊 漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,2,2020-02-18T12:06:24.000+08:00,,第七舰队
Lino Joaquin,港警屌打美軍啦，唔係咁都忍吓嘛？ 超前部署！美第七艦隊南海首發飛彈 三度派電偵機臨港 嚴密監控解放軍 美軍自18日以來已經三度派遣電子偵察機至香港外海，23日第七艦隊公布美軍在南海演習中首次發射飛彈。（圖片來源／翻攝自美國第七艦隊臉書） 美國海軍第七艦隊23日公告，在南海的實彈演習中，由「伯克級」貝瑞號驅逐艦.....,6,2020-03-24T00:52:47.000+08:00,,第七舰队
Hong-bin Cheng,震攝中國！ 美軍公開神盾艦通過台海畫面 - 國際 - 自由時報電子報 中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（...,0,2020-02-16T17:55:11.000+08:00,,第七舰队
Kambiw Ng,一旦爆發戰爭 瞬間聚集8艘航空母艦 距離中國僅僅700公里 據媒體報道，近日，美軍第七艦隊迎來了新一輪「擴軍」，新加入的兩艘軍艦成功「落戶」駐日美軍佐世保基地，而這也預示著美軍在亞太地區的作戰力量得到了進一步加強。美軍方面透露，此次「加盟」第七艦隊的是船塢登陸...,0,2019-12-23T20:29:09.000+08:00,,第七舰队
Joseph Lee,震攝中國！ 美軍公開神盾艦通過台海畫面 - 國際 - 自由時報電子報 中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（...,0,2020-02-16T22:53:52.000+08:00,,第七舰队
侯晴耀,https://youtu.be/Ez2FReYxAHw 美第七艦隊臉書：綠灣號8／23通過台海 20190826公視中晝新聞 更多新聞與互動請上： 公視新聞網 ( http://news.pts.org.tw ) PNN公視新聞議題中心 ( http://pnn.pts.org.tw/ ) PNN 粉絲專頁 ( https://www.facebook.com/pnnpts/ ) PNN livehouse.in頻道 ( http://...,2,2020-03-23T20:17:27.000+08:00,,第七舰队
Ying Iverson,美艦罕見實彈射擊 學者：要解放軍勿誤判情勢 - 政治 - 自由時報電子報 軍情動態》要出大事？ 美軍艦南海操演 罕見發射飛彈美軍第七艦隊今日下午在官方臉書發布一則訊息，指隸屬於第15驅逐艦中隊的伯克級神盾驅逐艦貝瑞號（USS Barry DDG-52）在某海域進行飛彈實彈射擊，雖然美軍並未對外宣布演....,0,2020-03-23T23:17:14.000+08:00,,第七舰队
Alex Haihuei Rangdol Tenzin,～～～～～～～據信，中國解放軍機在上週，也就是二月九日、十日，相隔不到二十四小時，連續兩度侵入我國外圍空域，十日甚至越過海峽中線的貿然舉措，是主要的導火線。當時，我國防部只公布了轟六等共機自巴士海峽回程時，一部分戒護戰機在航經台灣南部海域時踰越了海峽中線，其他細節並未透露；然經多番查證了解，當天對岸的「殲十一」戰機不僅越界，居然還曾經「鎖定」我們升空前往攔截、驅離的F-16等軍機，一度造成高度的緊繃。  「鎖定」，意味著隨時可能開火，也是即將「開戰」的前兆，這是非比尋常的舉動，已經不僅僅是騷擾，可以視為是高度敵意的挑釁～～～～～～～ 漏網新聞》殲十一竟鎖定我戰機 - 國際 - 自由時報電子報 記者鄒景雯／特稿美國第七艦隊十六日公開了「昌塞勒斯維號」在十五日通過台灣海峽的畫面，並且主動對外證實這是艘裝設神盾戰鬥系統的飛彈巡洋艦，正在執行維持印太安全與穩定的任務，美軍這個刻意的行動目的無他，擺...,2,2020-02-18T12:30:28.000+08:00,,第七舰队
侯晴耀,https://www.businesstoday.com.tw/article/category/80392/post/201911150018/%E7%BE%8E%E8%BB%8D%E6%8C%BA%E5%8F%B0%E8%B6%85%E7%9B%B4%E6%8E%A5%EF%BC%9F%E3%80%80%E7%AC%AC%E4%B8%83%E8%89%A6%E9%9A%8AFB%E7%94%A8%E5%AD%97%E6%82%84%E6%94%B9%E8%AE%8A%E3%80%80%E9%A6%96%E8%A6%8B%E8%BB%8D%E8%89%A6%E3%80%8C%E7%A9%BF%E9%81%8E%E5%8F%B0%E7%81%A3%E6%B5%B7%E5%B3%BD%E3%80%8D 美軍挺台超直接？　第七艦隊FB用字悄改變　首見軍艦「正穿過台灣海峽」 - 今周刊 在美國與中國在多方面交鋒的背景下，今年美國多管齊下支持台灣，在軍事上最明顯的就是從1月起，每個月下旬固定有海軍軍艦通過台灣海峽，宣示美國海軍艦艇在公海的自由航行權。 隸屬美國海軍第七艦隊的艦艇，以往通過....,1,2020-03-23T20:17:08.000+08:00,,第七舰队
Loy Ho,Wow 美军第七舰队南海试射飞弹,3,2020-03-23T21:39:18.000+08:00,,第七舰队
張祐宜,震攝中國！ 美軍公開神盾艦通過台海畫面 - 國際 - 自由時報電子報 中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（...,0,2020-02-16T21:08:44.000+08:00,,第七舰队
Gary Chen,名家論壇》黃創夏／從今天起，台灣的月亮也很圓 | 名家論壇 | NOWnews 今日新聞 「外國的月亮比較圓???」由於長期的被孤立、被打壓，台灣長期有嚮往外國，貶抑自己的潛意識。 在第七艦隊的護衛，以及美援的投入，台灣得以在戰亂壓下茁壯，因此從「蘋果的滋味」崇拜美國，到「來來來，來台大，.....,0,2020-03-06T13:32:53.000+08:00,,第七舰队
Ivan Lung Fei Ng,【挑釁北京？】美艦首次南海演習射導彈 台立委猜測：中共內部或生變 中美在南海角力，再起波瀾！美國第七艦隊今日在facebook發文指出，美軍一艘導彈驅逐艦正在印太地區支援行動，並在實彈訓練中發射一枚導彈。這是美軍首次在南海發射導彈，並且離美國總統特朗普宣佈與中國國家主席習近平....,0,2020-03-24T01:02:13.000+08:00,,第七舰队
David Ng,美军第七舰队南海试射飞弹,5,2020-03-23T21:50:40.000+08:00,,第七舰队
Duncan Fuk,美帝偵察機出入南中國海頻密，第七艦隊南中國海演習，唔通真係……,2,2020-03-23T21:43:35.000+08:00,,第七舰队
李健豪,反制中共 彭博：美考慮驅逐數百中國記者｜寰宇掃描 - 新唐人亞太電視台 武漢肺炎影響層面持續擴大，美國海軍第七艦隊24日表示，已開始對「所有」進入單位設施、船艦與飛機人員進行篩檢，並擬訂計畫，以便必要時提供隔離或支持照護；除此之外，美韓兩國防長也證實將縮減聯合演習規模，以因....,0,2020-02-26T12:14:28.000+08:00,,第七舰队
Jack Shiu,美國第七艦隊在南海發射了導彈 Arleigh Burke級導彈驅逐艦巴里-DDG 52今日（2020.3.23）在南海發射了導彈！ #我的国快撚啲亮劍啦,0,2020-03-23T19:55:36.000+08:00,,第七舰队
Mayer Su,習近平會不會為了轉移國內武漢肺炎的焦點，而改為對台攻擊？包括生化戰？面對這一個會迫害法輪功、良心犯，把人的器官商品化，對西藏、新疆人民對香港人民迫害的中國，任何誇張的事都不意外，只為了一保中國共產黨的政權。  中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（USS Chancellorsville CG-62），並公開該艦通過台海的畫面。  昌塞勒斯維號的母港在日本橫須賀，第七艦隊公開該艦15日由北向南通過台灣海峽的照片，可見官兵監視現場海域的情況；美軍指該艦當時執行正常航行任務。  美國繼續展示軍力向中國施壓，15日在西太平洋展開遠征打擊部隊行動演練，出動航空母艦戰鬥群與遠征打擊群，聲稱支援印太的自由與開放。昌塞勒斯維號通過台海，是其中一環。  第七艦隊表示，海軍羅斯福號航空母艦戰鬥群與美利堅號遠征打擊群的艦艇及軍機，聯同海軍陸戰隊的軍機，在第七艦隊管轄區展開一次高端聯合作戰演習，包括空對空訓練、編隊航行、機動、建立聯合通訊，以提高戰備狀態。  美軍形容航空母艦戰鬥群的作戰力量強大，當聯合遠征打擊群時力量更是無可匹敵。 震攝中國！ 美軍公開神盾艦通過台海畫面 - 國際 - 自由時報電子報 中國軍機在2月9日、10日連續兩天干擾我外圍空域，美軍亦迅速回應，除連續數日派機接近我國外圍空域，美國軍艦15日也現蹤台海。美軍第七艦隊隨後證實，這次通過台海的是裝設神盾戰鬥系統的飛彈巡洋艦「昌塞勒斯維號」（...,0,2020-02-17T09:03:16.000+08:00,,第七舰队
Jai Sze Chi Chan,狗班門前弄大斧 眾新聞 | 美艦印太海域演習發射導彈　台立委：中國大門口射導彈 美國海軍第七艦隊周一下午在Facebook表示，導彈驅逐艦「巴里號」在演習中發射一枚導彈。第七艦隊在Facebook的貼文並指，「巴里號」正參加美國海軍第15驅逐艦隊與第七艦隊的支持印太安全及穩定行動。台灣民進黨立法委員王正...,1,2020-03-24T04:10:49.000+08:00,,第七舰队
