sombrero (文虫?),RT @adibaozou: 1955年2月8日-24日浙江台州列岛大陈岛28000名居民大迁移到台湾。 由美国第七舰队护航全部大撤退到台湾，大陈岛居民-义无反顾、摧家毀舍，选择追随中华民国与留守的国军迁台。被称为-大陈义胞 。 ,13,2020-01-19T18:11:39.000+08:00,,第七舰队
MY,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,52,2020-01-19T23:58:43.000+08:00,,第七舰队
Follow Our Hero 2 Himalaya,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-20T17:29:41.000+08:00,,第七舰队
??ユルハチ??,RT @Zerosikill: @SatoMasahisa いっその事こと、トランプさんと総理の二人一緒に台湾まで第七艦隊の空母と海上自衛隊のイージス艦で航海の自由作戦やりながら台湾まで行って  蔡英文さんに選挙勝利おめでとう！って言いに行ったら 習近平は来なくなるし 台湾は大…,0,2020-01-22T13:25:51.000+08:00,,第七舰队
ljxbbt,RT @breakup1984: @CIA Military Secret秘? 美軍成功打撈中共南海爆炸潛艇殘骸  @DeptofDefense 官員表示美軍第七艦隊于1月17日利用潛航器成功捕捉中共南海爆炸潛艇殘骸…  中共潛艇南海爆炸后一直隱瞞消息然而官兵死亡無法長期隱…,13,2020-01-27T06:30:12.000+08:00,,第七舰队
Ken Siu,RT @breakup1984: @CIA Military Secret秘? 美軍成功打撈中共南海爆炸潛艇殘骸  @DeptofDefense 官員表示美軍第七艦隊于1月17日利用潛航器成功捕捉中共南海爆炸潛艇殘骸…  中共潛艇南海爆炸后一直隱瞞消息然而官兵死亡無法長期隱…,0,2020-01-27T02:45:22.000+08:00,,第七舰队
Kelvin Leung,RT @breakup1984: @CIA Military Secret秘? 美軍成功打撈中共南海爆炸潛艇殘骸  @DeptofDefense 官員表示美軍第七艦隊于1月17日利用潛航器成功捕捉中共南海爆炸潛艇殘骸…  中共潛艇南海爆炸后一直隱瞞消息然而官兵死亡無法長期隱…,0,2020-01-27T03:33:17.000+08:00,,第七舰队
Skywalker lu?????????????,@keepcalmandgoi1 @VultHk @chan_seline @DonttreadonH 想唔想試吓第七艦隊 + ?師？,0,2020-01-27T16:50:00.000+08:00,,第七舰队
醤油猫 R. I. P. For all the victims of Kyoani,RT @securitarian: 基本的に在韓米軍は動かせないが、在沖海兵隊は典型的な遠征軍だし、広いインド太平洋地域を責任区域に置く第七艦隊は日本のインフラや高い艦船の整備能力の恩恵を受けている。在日米軍の任務は日本の防衛だけではなく日本にいるからこそのコストメリットもある…,0,2020-01-30T03:13:37.000+08:00,,第七舰队
Memphis bell ?,RT @securitarian: 基本的に在韓米軍は動かせないが、在沖海兵隊は典型的な遠征軍だし、広いインド太平洋地域を責任区域に置く第七艦隊は日本のインフラや高い艦船の整備能力の恩恵を受けている。在日米軍の任務は日本の防衛だけではなく日本にいるからこそのコストメリットもある…,10,2020-01-30T09:47:29.000+08:00,,第七舰队
Mikaeru Pochi_脱原発に一票,RT @ryukyushimpo: ホワイトビーチに米海軍の旗艦が寄港　第七艦隊のブルーリッジ　墜落機と同型機が駐機ift.tt/2O8xMms,0,2020-01-31T06:42:18.000+08:00,,第七舰队
自由之风,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T17:33:07.000+08:00,,第七舰队
Crowl,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:10:09.000+08:00,,第七舰队
?Kuo Tony?????????,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T13:43:49.000+08:00,,第七舰队
暗夜KIN,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,60,2020-02-01T00:12:52.000+08:00,,第七舰队
劉師傅,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,61,2020-02-02T00:54:16.000+08:00,,第七舰队
Coast Chan,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,9,2020-01-31T09:17:21.000+08:00,,第七舰队
ネコマジン,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。,64,2020-01-31T09:32:37.000+08:00,,第七舰队
BLAZE（文水）,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T08:29:39.000+08:00,,第七舰队
和子,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T06:12:01.000+08:00,,第七舰队
jiangjun5617（良心鸽）,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-16T16:31:04.000+08:00,,第七舰队
Formosa,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T04:46:30.000+08:00,,第七舰队
zhanduidui,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T07:28:26.000+08:00,,第七舰队
莫名驚詫,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T06:29:09.000+08:00,,第七舰队
白夜,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T08:57:55.000+08:00,,第七舰队
Pauline陪读妈妈,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T08:05:27.000+08:00,,第七舰队
Andy Cheng,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T14:13:50.000+08:00,,第七舰队
有屁快放沒事燒紙,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T14:54:35.000+08:00,,第七舰队
劉師傅,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T11:50:44.000+08:00,,第七舰队
森,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T12:19:12.000+08:00,,第七舰队
freedomisnotfree,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-16T17:07:52.000+08:00,,第七舰队
Mie Gong,RT @Mulan2020: 罗斯福号航母战斗群与美国远征打击群在第七舰队海域部署进行联合军演   gnews.org/zh-hans/115195/ via @Gnews202064,0,2020-02-16T17:10:39.000+08:00,,第七舰队
自由之风,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T17:33:07.000+08:00,,第七舰队
Memphis bell ?,RT @securitarian: 基本的に在韓米軍は動かせないが、在沖海兵隊は典型的な遠征軍だし、広いインド太平洋地域を責任区域に置く第七艦隊は日本のインフラや高い艦船の整備能力の恩恵を受けている。在日米軍の任務は日本の防衛だけではなく日本にいるからこそのコストメリットもある…,10,2020-01-30T09:47:29.000+08:00,,第七舰队
?Kuo Tony?????????,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T13:43:49.000+08:00,,第七舰队
ネコマジン,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。,0,2020-01-31T09:32:37.000+08:00,,第七舰队
宣瑩,RT @MeowerBark: 美國第七艦隊今於臉書公布，配備神盾作戰系統巡洋艦昌塞勒斯維號進行演訓時，由東海駛往南海的系列照片。我國防部指出，美艦15日由北向南航經台灣海峽。昌塞勒斯維號平日駐紮日本橫須賀港，近期參加美國在西太平洋海域遠征打擊海上演訓，這是美軍艦艇今年第2度通…,0,2020-02-16T20:17:14.000+08:00,,第七舰队
Coast Chan,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T09:17:21.000+08:00,,第七舰队
Mikaeru Pochi_脱原発に一票,RT @ryukyushimpo: ホワイトビーチに米海軍の旗艦が寄港　第七艦隊のブルーリッジ　墜落機と同型機が駐機ift.tt/2O8xMms,0,2020-01-31T06:42:18.000+08:00,,第七舰队
Crowl,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:10:09.000+08:00,,第七舰队
zhx0088,RT @BoboDiploma: ?重磅發生中?！美國第七艦隊發布消息：部署于西太平洋的“羅斯福”號航母打擊群和“美國”號兩棲打擊群合兵一處，組成遠征打擊力量，保衛印太地區的開發與和平。 @ding_gang  c7f.navy.mil/Media/News/Dis…,0,2020-02-16T21:38:33.000+08:00,,第七舰队
松陽,RT @MeowerBark: 美國第七艦隊今於臉書公布，配備神盾作戰系統巡洋艦昌塞勒斯維號進行演訓時，由東海駛往南海的系列照片。我國防部指出，美艦15日由北向南航經台灣海峽。昌塞勒斯維號平日駐紮日本橫須賀港，近期參加美國在西太平洋海域遠征打擊海上演訓，這是美軍艦艇今年第2度通…,0,2020-02-17T07:39:43.000+08:00,,第七舰队
鹿克思主义者,RT @AndyBankwest: 美国国防部长称中共是头等担忧，美国远征打击群加入第七舰队， 中美脱钩又一个重要理由    耿炎木兰谈 2020/02/17  youtu.be/Vs7sco4LEGQ via @YouTube https://t.co/NyOO34p2…,0,2020-02-17T23:18:58.000+08:00,,第七舰队
Memphis bell ?,RT @securitarian: 基本的に在韓米軍は動かせないが、在沖海兵隊は典型的な遠征軍だし、広いインド太平洋地域を責任区域に置く第七艦隊は日本のインフラや高い艦船の整備能力の恩恵を受けている。在日米軍の任務は日本の防衛だけではなく日本にいるからこそのコストメリットもある…,10,2020-01-30T09:47:29.000+08:00,,第七舰队
Mikaeru Pochi_脱原発に一票,RT @ryukyushimpo: ホワイトビーチに米海軍の旗艦が寄港　第七艦隊のブルーリッジ　墜落機と同型機が駐機ift.tt/2O8xMms,0,2020-01-31T06:42:18.000+08:00,,第七舰队
Coast Chan,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T09:17:21.000+08:00,,第七舰队
Michael,RT @taiwanformosan: 3`賠償美國這次因中共發展生化武器，各國受害國將提起集體訴訟向中共賠償巨額天價。  4`美國第七艦隊增派聖地牙哥海軍艦隊併入協防印太戰略地區的穩定。  5'這次中共因疫情在外交上節節敗退，戰略上已由攻勢進入守勢，反之美國進入攻勢，在各個層…,0,2020-02-19T17:01:05.000+08:00,,第七舰队
Crowl,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,0,2020-01-31T12:10:09.000+08:00,,第七舰队
?Arishle,RT @taiwanformosan: 3`賠償美國這次因中共發展生化武器，各國受害國將提起集體訴訟向中共賠償巨額天價。  4`美國第七艦隊增派聖地牙哥海軍艦隊併入協防印太戰略地區的穩定。  5'這次中共因疫情在外交上節節敗退，戰略上已由攻勢進入守勢，反之美國進入攻勢，在各個層…,0,2020-02-19T12:28:33.000+08:00,,第七舰队
?Kuo Tony?????????,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T13:43:49.000+08:00,,第七舰队
ネコマジン,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。,0,2020-01-31T09:32:37.000+08:00,,第七舰队
自由之风,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,0,2020-01-31T17:33:07.000+08:00,,第七舰队
Lok @ 永瀆掛牌MK-3?,@spacelabtongs 唔知第七艦隊一個月幾錢呢....,0,2020-02-26T18:55:13.000+08:00,,第七舰队
Cai Chu,RT @caichu88: 美海军:中国驱逐舰以不安全和不专业方式激光照射美巡逻机 资料照片：美国海军一架P-8A“ 海神”式海上巡逻机正在执行飞行任务（美国海军照片）。 美国海军第七舰队星期四(2月27日)说，美国海军一架P-8A海上巡逻机2月17日遭到中国海军驱逐舰“不安全…,0,2020-02-28T10:46:04.000+08:00,,第七舰队
？,@VOAChinese 说得好，在南中国海和第七舰队打的不只有海军。还有二炮哦，党费-17亲自迎接。 ,0,2020-02-29T21:47:15.000+08:00,,第七舰队
とまお,@IamOnTheCliff @sharenewsjapan1 アメリカ乗っ取りに動き出すから駄目です(&gt;_&lt;) 第七艦隊の司令官が韓国人とか笑えない,0,2019-11-14T02:34:37.000+08:00,,第七舰队
??ryugekka.spitama-alishajunior8.5tw%Z@T,米国にとっての障害 ①ロナルドレーガンが人質 ②第七艦隊が動けず ③英露艦隊との太平洋決戦が難しい 恐らく地中海の第五艦隊などを移動中か 日英は120兆を中東に流してイスラエルに侵攻させるなどの謀略に失敗。ドイツによる事前察知か ④日本国内で抵抗している市民が少なく介入困難 ⑤米中関係冷却,0,2019-11-13T06:42:25.000+08:00,,第七舰队
没余粮的地主,香港一地之力即使武装起来，也难以战胜中共  犹如台湾，若不是当年美国第七舰队开进台湾海峡，以及后来的美台关系法，台湾能否守到今天？ 香港问题、台湾问题，归根结底是中美关系问题 并不是合理非、暴力、武装革命问题。,0,2019-11-14T13:44:28.000+08:00,,第七舰队
Mc Limberbutt,@nytchinese 你以为中央什么都不知道，香港整个包裹在中国境内，中央能什么都不知道？中央都知道，但是中央不在乎，闹呗，你能还把第七舰队开进来么？,0,2019-11-09T17:49:39.000+08:00,,第七舰队
RIFURE  #六四天安門事件  を忘れるな,@himarin_shocho 福島の原発が爆発して総理大臣が東日本に人が住めなくなると発狂し、第七艦隊が韓国に逃げたときのことを考えると、あれ以上の危機って今後あるんでしょうかね？　実際日経平均は暴落しましたが国債価格は日銀が完全にコントロールしました。,0,2019-11-26T01:22:44.000+08:00,,第七舰队
Raymond,这女人号称穿越人，五个朝代，还是林彪啥人，普京得叫她姑姑。美国第七舰队都是中国皇室的。川普都得听他的，川普也不能连任。 忽然又跑来关心王立强的事了。 死远一点!,0,2019-11-27T09:55:34.000+08:00,,第七舰队
Hugo,@dw_chinese 错，首先失去统一台湾不是因为抗美援朝，而是因为中苏结盟，第七舰队进入台湾海峡在志愿军参战之前。其次，历史的机会还在，谈不上永远失去台湾之说。,0,2019-12-17T22:42:01.000+08:00,,第七舰队
THOMAS.L,美国航空母舰不能停靠自由香港的香港，美国航空母舰战斗群和第七舰队军舰飞机 以及人员休整，应该停靠台湾。  美国应该与台湾国建立正式外交关系。  美国应该取消香港自由港的地位。,0,2019-12-03T11:05:16.000+08:00,,第七舰队
RIFURE  #六四天安門事件  を忘れるな,@himarin_shocho 福島の原発が爆発して総理大臣が東日本に人が住めなくなると発狂し、第七艦隊が韓国に逃げたときのことを考えると、あれ以上の危機って今後あるんでしょうかね？　実際日経平均は暴落しましたが国債価格は日銀が完全にコントロールしました。,0,2019-11-26T01:22:44.000+08:00,,第七舰队
?Pong Chi,RT @erwinrxics8: 週六決定要不要對抗老美第七艦隊、無所不在的無人機 with 地獄火  #TaiwanElection,11,2020-01-07T13:26:37.000+08:00,,第七舰队
FLAVIE 自由??香港,RT @breakup1984: CCP Secret秘? 中共核潛艇南海爆炸在海軍系統傳開  几月前中共核潛艇南海挑釁第七艦隊被擊沉中共封鎖消息.但無法瞞過海軍現役官兵被擊毀核潛艇幾個月不回軍港遠超其設計出海任務時間.中共可以欺騙卻無法憑空變出已被摧毀核潛艇.  中…,20,2020-01-06T13:10:27.000+08:00,,第七舰队
futen,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） youtu.be/qRLc6AtEatI @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,0,2020-01-14T18:14:55.000+08:00,,第七舰队
Cptn.T.Hanamoto,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） https://t.co/ypBWzVGWyY @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,23,2020-01-14T16:15:48.000+08:00,,第七舰队
かすが　ひでゆき,RT @watanabeatushi: 中国海軍にアジア最大級の055型駆逐艦「南昌」が就役、排水量1万トン超…空母護衛に配備！（2020 1 14） https://t.co/ypBWzVGWyY @YouTube中国海軍の増強には海自も警戒すべきだが、海自は米第七艦隊との共…,23,2020-01-14T18:00:36.000+08:00,,第七舰队
あきちん,RT @SZYVOsJuuWPJexa: 鳩山と小沢はTPP反対、在日米軍は第七艦隊以外は要らない。日米合同委員会廃止を歌い、検察官房長(その後法務事務次官)だった日米合同委員会黒川に潰されました。日米合同委員会は枝野、管直人、レンホー、山尾しおり等に鳩山潰しをさせました。 h…,0,2020-01-18T21:09:40.000+08:00,,第七舰队
Ben,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-20T13:07:29.000+08:00,,第七舰队
freedom is not free!???,RT @hanrongli: 疑有大动作? 美战略武器纷纷临近朝鲜半岛  朝鲜去年底扬言将采取“重大行动”暗示发起新一轮挑衅后，美国近期向韩半岛近海和海军第七舰队的作战地区出动多种战略武器，引人关注。 rfi.fr/cn/%E4%BA%9A%E…,0,2020-01-19T23:59:16.000+08:00,,第七舰队
Lily Zhang,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,52,2020-01-19T22:16:42.000+08:00,,第七舰队
海狼?,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-20T03:37:21.000+08:00,,第七舰队
淘沙大浪频道,美国海军第七舰队发言人凯利(Joe Keiley)表示，提康德罗加级(Ticonderoga-class)导弹巡洋舰夏洛号(USS Shiloh)是依据国际法例行通过台湾海峡。 台湾总统大选后 美舰首度穿越台海… https://t.co/NbL0Jyus2x,0,2020-01-17T16:00:26.000+08:00,,第七舰队
J,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-19T15:37:30.000+08:00,,第七舰队
bing,RT @SYC999: 臨近中國的春節??核动力航母西奥多·罗斯福号 #CVN71 的官兵們告別親人遠赴東亞執行任務? 第9航母打击群美國当地时间17日从位于美国加州圣迭戈的母港起航预计将在第七舰队的作战地区—西太平洋等海域执行任务?? ??军核侦察机 #WC135W 上周…,0,2020-01-20T07:29:53.000+08:00,,第七舰队
Fred KA,大陆台湾五年或十年实现统一方案： 蔡英文、马英九到大陆组党，如果五年后在大陆获得多数票，中共下台，由台湾的政党主政北京，两岸统一。 习近平到台湾发展中共党员，如果五年后台湾人多数票选举习共，习共统治两岸。海南岛试点美国派出第七舰队… https://t.co/qvVMB86Uka,0,2020-01-20T08:16:04.000+08:00,,第七舰队
よし,RT @FLEACT_Yokosuka: こんにちは?　先日、軍事海上輸送部の船に乗って、バリアント級のハーバータグボート「デファイアント」がやってきました。米海軍横須賀基地の一員に加わり、第七艦隊所属の艦船を影で支える「縁の下の力持ち」の仲間が増えました！皆さん、どうぞ宜しく…,168,2020-01-23T17:56:09.000+08:00,,第七舰队
台灣民政府広報,日本時報：美軍1月25日完成2020年在南海的首度自由航行。 美國海軍第七艦隊發言人基利（Joe Keiley）說，「維持了各種權利、自由及對該海域的合法使用」，「挑戰中國、越南及台灣針對無害通過設下的各種限制」。 udn.com/news/story/681…,0,2020-01-28T22:42:25.000+08:00,,第七舰队
victory2020,日本传媒周日（26日）引述消息报道，以美国为首的国际情报分享组织“五眼联盟”已扩大至与日本、南韩及法国合作，现阶段应对及抑制北韩挑衅，长远则有望发展为针对中国的情报分享框架。 共同社引述日美政府人士指扩大版的“五眼联盟”以驻日美军第七舰队旗舰、两栖指挥舰蓝岭号作为指挥协调所。（互联网） ,0,2020-01-27T12:52:26.000+08:00,,第七舰队
七爷,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang,56,2020-01-31T18:15:49.000+08:00,,第七舰队
禾?,RT @gugufan1: 1月29日，菲律宾海，两栖攻击舰“美利坚号”USS America (LHA 6)，两栖船坞登陆舰“日耳曼城号”USS Germantown（LSD 42），两栖运输坞舰“绿湾号”USS Green Bay（LPD 20）和美国海军第七舰队旗舰、“蓝…,9,2020-01-31T09:13:50.000+08:00,,第七舰队
坪圳幸村???????? ?? ?? ?? ??,RT @BoboDiploma: 航拍第七艦隊兩栖編隊在台灣以東的菲律賓海執行預定任務。編隊組成：美國號兩栖攻擊艦，日耳曼城號船塢登陸艦，綠灣號船塢運輸艦，和藍嶺號兩栖指揮艦。其中，藍嶺號為第七艦隊旗艦。  @ding_gang twitter.com/USPacificFleet…,0,2020-01-31T17:11:40.000+08:00,,第七舰队
絆 ALL JAPAN ?? 日本一心,RT @FLEACT_Yokosuka: おはようございます?第七艦隊の旗艦ブルーリッジや他の艦船たちがフィリピン海で一緒に作戦行動している様子。今日も良い一日をお過ごしください。,64,2020-01-31T08:06:30.000+08:00,,第七舰队
天地人★アルデバラン★星花愛,A0424　■　奪うため　破壊するため　（力あれ）　海道をゆく　和冦のように（田中　槐：短パラ）／●　護（守）るため　安保のために　（力あれ）　東シナ（極東を）ゆく　第七艦隊　blog.livedoor.jp/arudebaran60y/…,0,2020-02-02T05:43:48.000+08:00,,第七舰队
